artist_name,track_name,spotify_song_id,spotify_artist_id,display_key,genre,parse_status,issue_count,priority_score,issue_types,issue_summary,source_version_count,section_snapshot,suggested_search_query,review_status,review_notes,override_action,override_section,override_progression,source_url_1,source_url_2
Hillsong UNITED,Shout Unto God - Live,5rtJ6UCkSh99G3tM8SijB0,74cb3MG0x0BOnYNW1uXYnM,A,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 5 4 5 4 5 4 5 4 5 4 5 4 5 4/6 5/7,Hillsong UNITED Shout Unto God - Live chords,,,,,,,
Hillsong UNITED,So Will I (100 Billion X),1ed3wNCecRIp6SugyR0w2J,74cb3MG0x0BOnYNW1uXYnM,Eb,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 6m 5 4 6m 5 4 6m 5 4 6m 5 4 6m 5 4 1/3 5 1 6m 5 1/3 4 6m 4 1 6m 5 1/3 4 6m 4 1 6m 5 1/3 4 6m 1/3 4 6m 1/3 4 6m 1/3 4 6m 1/3 1 6m 5 1/3 4 1,Hillsong UNITED So Will I (100 Billion X) chords,,,,,,,
Hillsong UNITED,Soberano (Sovereign Hands) - Live,0C1PCI9PNE6i0sdfd20cnJ,74cb3MG0x0BOnYNW1uXYnM,C,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 b2 1 b2 1 b2 1 b2 1 b2 1 b2 6m 1 b2 1 b2 6m 4/6 6m 1 b2 1 b2 6m 4/6 6m 2m 4 1 5 2m 4 5 2m 4 1 5 2m 4 1 b2 1 b2 6m 4/6 6m 1 b2 1 b2 6m 4/6 ,Hillsong UNITED Soberano (Sovereign Hands) - Live chords,,,,,,,
Hillsong UNITED,Tapestry,7d5A95JYjsr57y8ryCn07b,74cb3MG0x0BOnYNW1uXYnM,G,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 5 6m 4 1 5 6m 4 1 5 6m,Hillsong UNITED Tapestry chords,,,,,,,
Hillsong UNITED,Tomalo (Take It All) - Live,2AaEdKE4va8F0Objs2WzO2,74cb3MG0x0BOnYNW1uXYnM,B,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 6m 4 1 5 6m 4 1 5 2m 6m 5 4 2m 6m 5 2m 6m 5 4 1,Hillsong UNITED Tomalo (Take It All) - Live chords,,,,,,,
Hillsong UNITED,When I Lost My Heart To You (Hallelujah) [By The Fire In The Hills Of Galilee] - Live,0siUNbTn5egAfr0semA6YH,74cb3MG0x0BOnYNW1uXYnM,A,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 1/5 4 1 1/5 4 1 1/5 4 1 1/5 4,Hillsong UNITED When I Lost My Heart To You (Hallelujah) [By The Fire In The Hills Of Galilee] - Live chords,,,,,,,
Hillsong UNITED,With Everything - Live,7dcX4P7koRDPZjnfhBIuIe,74cb3MG0x0BOnYNW1uXYnM,E,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 7 1 6m 1 4 5 6m 1 4 5 6m 7 1 6m 7 1 4 6m 4 1 5 6m 4 1 5,Hillsong UNITED With Everything - Live chords,,,,,,,
Ingrid Rosario,Abre los Cielos,5AHfeUqfyeyHpArRUSOHzh,39PYJNgoQuBHjE6LEn3ZdE,F,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=6m 5 2 5 4 1 b7 4 5 6m 5 2 5 4 1 4 6m 4 1 5 6m 5 2 5 4 1 4 6m 4 1 5 6m 4 5/4 3m 6m 2m 5 1 6m 5 2 5 4 1 4 6m 4 1 5 6m 4 5/4 3m 6m 2m 5 5m 1 4,Ingrid Rosario Abre los Cielos chords,,,,,,,
Ingrid Rosario,El Poder De Tu Amor - The Power of Love Spanish new version,6DKw9hWpzbP6MKCu11euPw,39PYJNgoQuBHjE6LEn3ZdE,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=1 5 6m 3m 6m 1 4 5 6m 1 5 6m 3m 6m 1 5 4 5 4 1 6m 4 5 4 1 5 1 5 4 5 1 2m 1 5m 1 4 5 4 1 5 6m 5 4 5 4 1 5 6m 3m 6m 1 4 5 6m 1 5 6m 3m 6m 1 5 ,Ingrid Rosario El Poder De Tu Amor - The Power of Love Spanish new version chords,,,,,,,
Ingrid Rosario,Que Se Llene Tu Casa,3fJc3GDymadn48CQjhIrxF,39PYJNgoQuBHjE6LEn3ZdE,Eb,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 5 1 2m 1 5 6m 5 1 5 4 6m 5 1 2m 1 5 6m 5 1 5 4 1 5 6m 4 1 5 4,Ingrid Rosario Que Se Llene Tu Casa chords,,,,,,,
Israel & New Breed,Again I Say Rejoice,6hxVlGdE3QfeDSXaHlJBQy,77HU1Zb1VDIFvWKteJii0E,A,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 1 3m b3 4 5 4 1 5 4 1 5 4 1 2 b3 4 5 b3 4 b3 4 5 1 3m b3 4 5,Israel & New Breed Again I Say Rejoice chords,,,,,,,
Israel & New Breed,All Around - Live,7LFF3siGrdYg5zCBTdRdcI,77HU1Zb1VDIFvWKteJii0E,G,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1/3 4 5/7 1 1/3 4 5/7 1 1/3 4 5/7 1 1/3 4 5/7 1 6m 4 5 6m 4 5 4 1/3 6m 2 4 5,Israel & New Breed All Around - Live chords,,,,,,,
Israel & New Breed,Alpha And Omega - Live,61DPLakz3GX3KTliq6Xwek,77HU1Zb1VDIFvWKteJii0E,C#,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5 1 4 1 1 4 2m 5 6m 1 6m 5 4 5 1 1 4 5 6m 5 4 1 4 2m 5 6m 1 6m 5 4 5 1,Israel & New Breed Alpha And Omega - Live chords,,,,,,,
Israel & New Breed,Breathe Into Me - Live,2OBSL23XQf8Q2zyUUMBjxU,77HU1Zb1VDIFvWKteJii0E,D,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5 4 5 6m b7 1 5 1 2m 3m 1 2m,Israel & New Breed Breathe Into Me - Live chords,,,,,,,
Israel & New Breed,Come and Let Us Sing - Live,3hMQlaLtyqqVbCQg5xwsbi,77HU1Zb1VDIFvWKteJii0E,F#,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4/6 5/7 1 4/6 5/7 1 4/6 5/7 1 4/6 5/7 1 4/6 1/3 b7 4/6 5 5/7 4/1 1 5/7 4/1 1 7m b7 6m 2 b6 5,Israel & New Breed Come and Let Us Sing - Live chords,,,,,,,
Israel & New Breed,Friend of God - Live,3crhuOV1LoARTZdukgcr6a,77HU1Zb1VDIFvWKteJii0E,E,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=1 3 4 5 6m 5 4 1 3 4 5 6m 5 4 5 6m 5 4 5 6m 5 4 5 6m 1m b7 1m b7 1 5/7 b7 4 4m 5m 1,Israel & New Breed Friend of God - Live chords,,,,,,,
Israel & New Breed,How Awesome Is Our God (feat. Yolanda Adams),1zRx2yj2eGEEDWXKsWMEPU,77HU1Zb1VDIFvWKteJii0E,G,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 5 6m 4 1 2m 3 6m 4 1 5 6m 4 1 2m 3 6m,Israel & New Breed How Awesome Is Our God (feat. Yolanda Adams) chords,,,,,,,
Israel & New Breed,I Lift Up My Hands,4Fe9PoexWKgdygE3oHKdtX,77HU1Zb1VDIFvWKteJii0E,C#,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=3 6/3 3 7 3 6/3 3 7/3 #4m 6 7 7 7/b3 3 7/3 #4m 6 7 7 #4m b6 2 7 1 4 1 4 5m 7 1 3 4 1 4 5m 7 1 5m 6 5m 1 4 2m 1 5m 1 4 1 3 2m 1 2m 6 5 7 6 5m,Israel & New Breed I Lift Up My Hands chords,,,,,,,
Israel & New Breed,I Will Search,26lRs16xJdZMZxVwSKnM4a,77HU1Zb1VDIFvWKteJii0E,E,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 4 4 1 1 1 1 1 1 4 5 4 2m 4 5 4 5 1 5 1/3 4 1 5 6m b6 1 1 1 1 1 1 1 1 1 4 4 1 1 1 1 1 1 4 5 4 2m 5 4 5 4 ,Israel & New Breed I Will Search chords,,,,,,,
Israel & New Breed,In Jesus Name,08MelkdJqbh68USUjAfr2T,77HU1Zb1VDIFvWKteJii0E,F,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,2,full_song=1 6m 3m 1 6m 5 1 6m 3m 1 6m 5 6 7 1 6m 3m 1 6m 5 6 7 1 6m 3m 1 6m 5 5/7 1 1/2 3m 4 6m 1 6m 3m 1 6m 5 6 7 1 6m 3m 1 6m 5 7 1 2 3m 4 6m 1 6m 3,Israel & New Breed In Jesus Name chords,,,,,,,
Israel & New Breed,Lord of the Breakthrough - Live,1BjsVSENUJy4x2NRNrTOWf,77HU1Zb1VDIFvWKteJii0E,C#,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=7 6/7 5 6 7 6/7 5 6 7 6/7 5 6,Israel & New Breed Lord of the Breakthrough - Live chords,,,,,,,
Israel & New Breed,Mi Vida Tuya Es,27GJJ4lUr6CUlBHHB4fd0O,77HU1Zb1VDIFvWKteJii0E,Bb,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 3m 4 5 6m 3m 4 5 1 3m 4 5 6m 2m 4 b7 5 1 3m 4 5 6m 3m 5 1 3m 4 5 1 3m 4 5 6m 3m 4 5 1 2 #4m 5 6 7m #4m 6 2 #4m 5 6 2 #4m 5 6 2 #4m 5 6 2,Israel & New Breed Mi Vida Tuya Es chords,,,,,,,
Israel & New Breed,More And More - Live,7KRJFs6ptXzFv4k0sIafhu,77HU1Zb1VDIFvWKteJii0E,G,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4/6 1 5 4 4/6 1 5/7 1 5/2 4/6 1 5 4 4/6 1 5/7 1 5/2 4/6 1 5 4 4/6 1 5/7 1 5/2 4 1/3 2m 1 5/2 4 1/3 2m 1 5/2 4/6 1/5 5/7 5/1 5/2 6 5 7 1 2 4 ,Israel & New Breed More And More - Live chords,,,,,,,
Israel & New Breed,My Life Belongs to You,16JL1z9lvs72NXdq22UcYs,77HU1Zb1VDIFvWKteJii0E,Bb,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 1/3 4 b6 1/3 6m 1/3 4 b6 5/7 1 1/3 4 b6 3 6m 2m 1/4 b7 1 1/3 4 b6 1/3 6m 1/3 4 b6 5/7 1 1/3 4 b6 3 6m 1/3 2m/4 4/5 5 1 1/3 4 5 5/7 1 1/3 4,Israel & New Breed My Life Belongs to You chords,,,,,,,
Israel & New Breed,One Thing Remains - Deluxe,6ddGaxNuD0tqAUhCypjY9C,77HU1Zb1VDIFvWKteJii0E,C,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 5 4 1 5 3 6m 2 4 1 5 6m 4 1 5 4 1 6m 5 4 1 5 4 1 5 3 6m 2 4 1 5 4 5 6m 5 4 1 5 6m 4 1 5 4 1 5 6m 5 4 1 5,Israel & New Breed One Thing Remains - Deluxe chords,,,,,,,
Israel & New Breed,Our God Reigns (feat. BJ Putnam),6yDUwmprHdmwgXzJAQh3C4,77HU1Zb1VDIFvWKteJii0E,B,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 6m 4 1 4 5 6m 1 4 5 4 5 1 4 1 6m 4 5 4 5 6m 4 6m 5 6m 4 1 6m 4 5 4 5 6m 1 5,Israel & New Breed Our God Reigns (feat. BJ Putnam) chords,,,,,,,
Israel & New Breed,Poder de tu Victoria,3cT4qBmfF2YrdsjqakDmgu,77HU1Zb1VDIFvWKteJii0E,B,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 3 6 1 3 6 5 4 1 5 2m 4 1 5 2 4 1 5 2m 4 1 5 2m 4/6 1 5 6m 2m 6m 4 1 5/b7 4 1 5 2m 4 1 5 2m 4,Israel & New Breed Poder de tu Victoria chords,,,,,,,
Israel & New Breed,Say So,4PhB0fLI4PWGOXsw9A8b1J,77HU1Zb1VDIFvWKteJii0E,A,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 4 1 4 5 5 4 1 3m 4 5 2m 1 4 5 4 1 4 5 5 4 1 3m 4 6m 4 5 2m 1 4 5 2m 1/3 4 5,Israel & New Breed Say So chords,,,,,,,
Israel & New Breed,Te Exalto,0fUe03RDEtX7iHgBZSg0lN,77HU1Zb1VDIFvWKteJii0E,G,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 5 6m 1 5/7 6m 4 5 1 4 5 6m 1 5/7 6m 4 5 6m 1 5 5 1 3m 4 5 1,Israel & New Breed Te Exalto chords,,,,,,,
Israel & New Breed,To Worship You I Live (Away),3uhb5csG44ESRzFFERqZOK,77HU1Zb1VDIFvWKteJii0E,C,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 7 4/6 1/5 5 5 7 4/6 1/5 2/#4 2m 4 1 3 2/#4 2m/5 4 5 4/1 1 5 4 1 5 7 4/6 1/5 5 5 7 4/6 1/5 2m 4 1 3 2/#4 2m/5 1 3 4 5 4/1 1 5 4 1 1 5 6m 5/,Israel & New Breed To Worship You I Live (Away) chords,,,,,,,
Israel & New Breed,Trading My Sorrows,7dxWZG4tny8cza4B39NZOZ,77HU1Zb1VDIFvWKteJii0E,Eb,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6 b7 7 1 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1 1/3 4 6m 5 1,Israel & New Breed Trading My Sorrows chords,,,,,,,
Israel & New Breed,Tu presencia es el Cielo,2iBDNtyifH3CtG7Y5VDeAz,77HU1Zb1VDIFvWKteJii0E,D,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 5 4 1 5 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 5 4 1 5 4 1 6m 5 4 1 6m 5 4 6m 4 1 6m 4 1 6m 4 1 6m 4 1 6m 4 1 4,Israel & New Breed Tu presencia es el Cielo chords,,,,,,,
Israel & New Breed,We Have Overcome,4UdUTHpcinSteiZfEsi2CR,77HU1Zb1VDIFvWKteJii0E,A,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 3m 4 5 3m 4 5 3m 4 5 6m 5 3m 2 5 3m 4 5 6 b2 2 6m 2 1 5 2 1 5 2 2m 4 5 4 5 2 4 5 4 5 4 5 2 4 5 b3/1 1/6 b3/1 1/6 b3 2,Israel & New Breed We Have Overcome chords,,,,,,,
Israel & New Breed,Your Latter Will Be Greater - Live,5TnCYfu0zmJCd0TR3FRaz3,77HU1Zb1VDIFvWKteJii0E,Ab,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=b7 1 4 1m 4 b7 1 1m 4 1m 4 b7 1 b7 6 2m 4 5m 4 6 b7 6m 2 5m 1 4 1m 7 b7 1 4 1m 4 b7 1 1m 4 1m 4 b7 1 b7 6 2m 4 5m 4 6 b6m #4 b7 6m 6m/2 5 4 ,Israel & New Breed Your Latter Will Be Greater - Live chords,,,,,,,
Israel Houghton,Another Breakthrough - Live,2OrRMUhCv23fE6dzjk0qAB,7pUnaNwiKa3p27L1EwB4X6,B,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=3 6 7 3 5 6 3 5 6 3 6 7 3 5 6 3 4 b7 1 4 b6 b3 5 6 4 b6 b3 4,Israel Houghton Another Breakthrough - Live chords,,,,,,,
Israel Houghton,Eres Fiel,3JmXRezZK9eCrgnJNHrr7Z,7pUnaNwiKa3p27L1EwB4X6,A,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 2/5 4/5 1/5 5 2/5 4/5 1/5 1 1/2 1/b3 1/4 5 2 4 1 5 2 4 1 2 b7 1 5 b7 1 2 4 3 1 b7 5 2 4 1 5/7 2m b3 4 5m 5 b7 1 5 4 1 3 b3 2 5 2 4 1 b3 4 ,Israel Houghton Eres Fiel chords,,,,,,,
Israel Houghton,I Know Who I Am,1rHox4L4wwWgnIpcziyP2F,7pUnaNwiKa3p27L1EwB4X6,D,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 2 7m 1 5 2 1 6m 5 4 1 5 4 1 5 1 7m 2/6 1 5 1 7m 2/6 1 6m 2 6m 3m 6m 2 6m 1 6m 7m 1 6m 1 6m 7m 1 6m 1 6m 7m 1 2,Israel Houghton I Know Who I Am chords,,,,,,,
Israel Houghton,Jesus At the Center - Live,7C9yxrBta1E89gjAUqbRdw,7pUnaNwiKa3p27L1EwB4X6,D,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 2m b7 1 2 3m 1 2 1,Israel Houghton Jesus At the Center - Live chords,,,,,,,
Israel Houghton,My Tribute / Bless His Holy Name / How Great Is Our God - My Tribute Medley,2bHFrxFb9Gjf8gl5tYk7UL,7pUnaNwiKa3p27L1EwB4X6,F,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 6m 1m 2 5m 7 1 4 2m b7 4 2 5m 4 1 4 6m 2 5m 1 3m 6 2m 5 1 4 6m 2 5m 1 3m 6 2m 5 1 4 3m 6 2m b7 2m 5 1,Israel Houghton My Tribute / Bless His Holy Name / How Great Is Our God - My Tribute Medley chords,,,,,,,
Israel Houghton,Secrets (feat. Adrienne Houghton),2OqtMnoXoVg2oSdFcbh6h8,7pUnaNwiKa3p27L1EwB4X6,C,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 6m 5 6 1m 3m 3 4 1 6m 5 4 1 5 4 1 6m 5 6 4 1 5 1 4 1 6m 4 5 1 4 1 6m 5 1 4 1 6m 5 1 4 1 5 1 4 5 1 4 1 4 1 6m 5 4 1 4 1 6m 5 4 5 1 6 4 1 ,Israel Houghton Secrets (feat. Adrienne Houghton) chords,,,,,,,
Israel Houghton,Sing Redemption’s Song,07tN8UZOSZSScb35ymA800,7pUnaNwiKa3p27L1EwB4X6,Bb,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 5 1 4 5 1 5 6m 1 5 1 4 5 1 2 4 5 4 5 4 1 4 1 2 1 7 3m 5 4 5 4 1 4 5 4 1 4 5 1 4 5 1 5 6m 1 5 1 4 5 1 5 6m 1 5 1 4 5 1 5 6m 1 5 1 4 5 1 b2 ,Israel Houghton Sing Redemption’s Song chords,,,,,,,
Israel Houghton,Surely Goodness,3afrUrukH674Tc918GWaZ6,7pUnaNwiKa3p27L1EwB4X6,G,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m 6m 4 6m 2m ,Israel Houghton Surely Goodness chords,,,,,,,
Jadon Lavik,My Father's World,14flwcbz38Q5HeQiutm0SQ,4LIG4IMVuzGJjAhMxXtll1,G,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=4 1 5 4 1 5 4 1 5 6m 4 1 6m 1 4 1 5 6m 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 6m 4 1 6m 4 1 5 6m 4 1 6m 5 4 1 5 6m 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 ,Jadon Lavik My Father's World chords,,,,,,,
Jadon Lavik,What A Friend,4iFGj9LMN5xYuGeDcNifo9,4LIG4IMVuzGJjAhMxXtll1,D,alt-rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 1/3 4 1 5 1 1/3 4 1 5 1 5 1 1/3 4 1 5 1 1/3 4 1 5 1 1/3 4 1 5 1 1/3 4 1 5 1 5 1 1/3 4 1 5 1 1/3 4 1 5 6m 5 1 5 6m 5 2m 5 1,Jadon Lavik What A Friend chords,,,,,,,
Janet Paschal,Been Through Enough,62BZ0EuJjSVm61MjgbbPac,0zRYgjw7RxECPWbPuMxdFl,G,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=5 2m 5 2m 1 4 1 6m 2m 5 4 1 6m 2m 5 1 4 5 3 6m 2m 5 1 4 1 5 1 3m 6m 1 4 1 2m 5 2m 5 1 2m 5 1 3m 6m 1 4 1 2m 5 2m 5 4 5 1 4 1 6m 2m 5 4 1 6m ,Janet Paschal Been Through Enough chords,,,,,,,
Jars Of Clay,God Will Lift Up Your Head,1NxXjc3JfGJmQ6CvY1k7zw,1lMaDSraU3oiNUsVWJLHdF,D,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 5 6m 4 5 6m 4 5 6m 4 4/3 1 5 4 1 5 4 1 5 4 1 5 4 2m 5 2m 5 4 5 6m 4 5 6m 4 5 6m 4 4/3 1 4 1 4 1 4 5 6m 4,Jars Of Clay God Will Lift Up Your Head chords,,,,,,,
Jars Of Clay,On Jordan's Stormy Banks I Stand,5dEQAP5xYhnHOuCat8tRp0,1lMaDSraU3oiNUsVWJLHdF,D,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 1/3 4 1 1/3 5 1 1/3 4 1 5 b6 1 1/3 5 1 b6 1 1/3 5 1 b6 1,Jars Of Clay On Jordan's Stormy Banks I Stand chords,,,,,,,
Jars Of Clay,They'll Know We Are Christians By Our Love,43G19uYdIqMqoH7QlDDcom,1lMaDSraU3oiNUsVWJLHdF,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 2m 6m 2m 6m 4 6m 2m 6m 2m 6m,Jars Of Clay They'll Know We Are Christians By Our Love chords,,,,,,,
Jars Of Clay,Work,6uiVG0duHcgi4v1tlOIc0w,1lMaDSraU3oiNUsVWJLHdF,D,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6 7 1 2 1 6 7 1 2 3 4 3 2 6m 6 b2 6m 6 b2 6 b6 6 b6 4 b2 5/7 6 4 5 6 5/7 4 5 6 5/7 6 b6 6 b6 4 5 6 4 b2 5/7 6,Jars Of Clay Work chords,,,,,,,
Jason Crabb,Home,4fVFHm9kbRXqMZOB2BwXw4,61SFRZAmfyJhcffwR2Ijuq,G,gospel,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 b2 1 b2 1 b2 1 b2 1 b2 1 b2 1 b2 1 b2 1 5 1 6m 4 1 b2 1 6m 4 1 b2 1 2m 1/3 4 b6 1 5/7 6m 4 1 5/7 6m 4 1 b2 1 b2 1 b2 1 b2 1 b2 1 5 1 6m 5 ,Jason Crabb Home chords,,,,,,,
Jason Gray,Glow in the Dark,48UCq5zA1JGprsZgX36aFi,4i2mkyKkRrc0OvPrWqb4BE,G,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 4 1 6m 5 4 6m 5 2m 1 4 1 4 1 6m 5 4 1 6m 5 1 4 1 4 1 6m 5 4 6m 5 2m 1 4 1 4 1,Jason Gray Glow in the Dark chords,,,,,,,
Jason Gray,Laugh Out Loud,3JioSFY9mhUru6z5sh21qD,4i2mkyKkRrc0OvPrWqb4BE,B,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=1 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 6m 4 1 5 4 1 5 4 1 5 4 1 6m 4 1 5 4 1 5 6m 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 5 4 1 6m 4 1 ,Jason Gray Laugh Out Loud chords,,,,,,,
Jason Gray,Not Right Now,2eP2EBzjAoy34dnEB9CtF8,4i2mkyKkRrc0OvPrWqb4BE,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 1 4 6m 5 4 1 6m 5 1 4 1 6m 5 1 6m 5 4 1 6m 5 4 1 4 5 6m 4 5 6m 2m 5 6m 1 5 4 1 4 1 5 6m 5 1 4 6m 5 1 4 6m 5 ,Jason Gray Not Right Now chords,,,,,,,
Jason Gray,With Every Act of Love,603W79d0dqq4nGZMFKHWJi,4i2mkyKkRrc0OvPrWqb4BE,C,rock,unsectioned_full_song,1,42,no_sections,No labeled sections were parsed; this song is currently using a full-song fallback only.,1,full_song=6 7 6 5 1 5 4 1 5 6m 4 1 5 6m 4 1 5 6m 4 1 5 6 5 6 7 1 5 4 1 5 6m 4 1 5 4 1 5 6m 1 5 7 2 3 6 7,Jason Gray With Every Act of Love chords,,,,,,,
