file_name,file_path,title,author,key,reason
we try i51866,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\we try i51866,We Try,,,"missing_author,missing_chords"
we will see miracles i87436,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\we will see miracles i87436,We will see miracles,,,"missing_author,missing_chords"
we will understand it by and by i76263,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\we will understand it by and by i76263,We Will Understand It By And By,"Traditional, Charles Albert Tindley",,missing_chords
we wish you a merry christmas i93119,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\we wish you a merry christmas i93119,We wish you a merry Christmas,,C,missing_author
wedding day i92695,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wedding day i92695,Wedding Day,The City Harmonic,,missing_chords
welcome into this place i12021,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\welcome into this place i12021,Welcome Into This Place,Orlando Juarez,,missing_chords
welcomed in to the courts of the king i97,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\welcomed in to the courts of the king i97,Welcomed in to the Courts of the King,Matt Redman,Am,missing_chords
well walk in the light i63940,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\well walk in the light i63940,We'll walk in the light,,D,missing_author
were gonna worship the king i98965,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\were gonna worship the king i98965,We're gonna worship the King,,,"missing_author,missing_chords"
were together again i63998,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\were together again i63998,We're Together Again,,F,"missing_author,missing_chords"
were you there i11281,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\were you there i11281,Were You There?,African-American,E,missing_chords
weve come to praise you i77,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\weve come to praise you i77,We've Come to Praise You,,,"missing_author,missing_chords"
weve got the power i63973,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\weve got the power i63973,We've got the power,,F,missing_author
what a friend ive found i849,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\what a friend ive found i849,What A Friend I've Found,,C,missing_author
what a mighty god we serve i1628,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\what a mighty god we serve i1628,What a mighty God we serve,,D,missing_author
what blessed assurance ive found in you i88222,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\what blessed assurance ive found in you i88222,What Blessed Assurance I've found in You,,Ab,missing_author
what faith can do i53112,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\what faith can do i53112,What Faith Can Do,,,"missing_author,missing_chords"
what other king i105915,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\what other king i105915,What other King,C3 music,,missing_chords
when i call on your name you answer i86,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when i call on your name you answer i86,When I Call On Your Name You Answer,,G,missing_author
when i fall lord i106173,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when i fall lord i106173,When I fall Lord,Sinan Kurşun,,missing_chords
when i was lost i30,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when i was lost i30,When I Was Lost,,,"missing_author,missing_chords"
when jesus comes to reward his servants i6879,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when jesus comes to reward his servants i6879,When Jesus comes to reward His Servants,,,"missing_author,missing_chords"
when the morning comes i76263,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when the morning comes i76263,When The Morning Comes,"Traditional, Charles Albert Tindley",,missing_chords
when the roll is called up yonder i1490,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when the roll is called up yonder i1490,When The Roll Is Called Up Yonder,"Black, James Milton (1856-1938)",Ab,missing_chords
when the spirit of the lord i837,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when the spirit of the lord i837,When the Spirit of the Lord,Fred Hammond,,missing_chords
when upon lifes billows you are tempest tossed i105545,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when upon lifes billows you are tempest tossed i105545,When upon life's billows you are tempest tossed,,,"missing_author,missing_chords"
when you fall i108737,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when you fall i108737,When you fall,,Am,"missing_author,missing_chords"
when you think of me live i48460,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when you think of me live i48460,When You Think of Me (Live),Misty Edwards,,missing_chords
when you walk into the room i104960,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\when you walk into the room i104960,When You walk into the room,,,"missing_author,missing_chords"
where do i go i98256,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\where do i go i98256,Where do I go,Amy Grant,,missing_chords
where he leads me i11282,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\where he leads me i11282,Where He Leads Me,"Norris, John Samuel (1844-1907), Bliss, Philip Paul (1838-1876), Blandy, Edward William",F,missing_chords
where jesus is tis heaven i93241,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\where jesus is tis heaven i93241,"Where Jesus Is, 'Tis Heaven",Charles F. Butler,,missing_chords
where would i be i64545,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\where would i be i64545,Where would I be,,D,missing_author
where would i be i98175,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\where would i be i98175,Where Would I Be,,Eb,missing_author
where you lead me i109025,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\where you lead me i109025,WHERE YOU LEAD ME,,E,missing_author
wherever i am ill praise him i108565,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wherever i am ill praise him i108565,Wherever I am I'll praise Him,,F#m,"missing_author,missing_chords"
wherever ive gone on the path of life i54888,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wherever ive gone on the path of life i54888,Wherever I've gone on the path of life,,,"missing_author,missing_chords"
while oer our guilty land o lord i11283,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\while oer our guilty land o lord i11283,"While O'er Our Guilty Land, O Lord","Oliver, Henry Kemble (1800-1885), Davies, Samuel (1723-1761), Dumont, Brian James (1971-)",F,missing_chords
while passing thro this world of sin i93160,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\while passing thro this world of sin i93160,While passing thro' this world of sin,B.B. McKinney,,missing_chords
who else is worthy i106955,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\who else is worthy i106955,Who Else is Worthy,,,"missing_author,missing_chords"
who is like our god i48403,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\who is like our god i48403,Who Is Like Our God,Rivers & Robots,G#m,missing_chords
who is there like you i13,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\who is there like you i13,Who Is There Like You?,,,"missing_author,missing_chords"
who oh lord i1962,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\who oh lord i1962,Who oh Lord,,,"missing_author,missing_chords"
who paints the skies i126,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\who paints the skies i126,Who Paints the Skies,,,"missing_author,missing_chords"
why is my heart is torn apart with pain i54951,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\why is my heart is torn apart with pain i54951,Why is my heart is torn apart with pain,,,"missing_author,missing_chords"
why me lord i55181,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\why me lord i55181,Why me Lord,,,"missing_author,missing_chords"
winds of faith i64292,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\winds of faith i64292,Winds of Faith,,D,missing_author
winter snow i54539,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\winter snow i54539,Winter Snow,,,"missing_author,missing_chords"
with how great thou art i105737,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\with how great thou art i105737,with How great thou art,,G,missing_author
with my lips i will bless you i6612,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\with my lips i will bless you i6612,With my lips I will bless You,,,"missing_author,missing_chords"
without love i108535,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\without love i108535,Without Love,CeCe Winans,,missing_chords
woah i54641,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\woah i54641,Woah,Planetshakers,,missing_chords
wonder spontaneous i46911,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wonder spontaneous i46911,Wonder (Spontaneous),Bethel Music,,missing_chords
wonderful god i4842,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wonderful god i4842,Wonderful God,,F,missing_author
wonderful i103283,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wonderful i103283,Wonderful,,Bm,"missing_author,missing_chords"
wonderful lord i124,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wonderful lord i124,Wonderful Lord,,,"missing_author,missing_chords"
wonderful lord i1969,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wonderful lord i1969,Wonderful Lord,,,"missing_author,missing_chords"
wonderful merciful savior i53915,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\wonderful merciful savior i53915,"Wonderful, Merciful Savior",,,"missing_author,missing_chords"
word of life i54498,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\word of life i54498,Word Of Life,,,"missing_author,missing_chords"
worlds apart i42528,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worlds apart i42528,Worlds Apart,"Dan Haseltine, Charle Lowell, Matt Odmark, Stephen Mason",,missing_chords
worship the king i1603,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worship the king i1603,Worship the King,"Graham Kendrick, David Peacock",,missing_chords
worthy i55199,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worthy i55199,Worthy,Kovcheg tserkovʹ Dnepropetrovsk,,missing_chords
worthy i55199 2,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worthy i55199 2,Worthy,Kovcheg tserkovʹ Dnepropetrovsk,,missing_chords
worthy i61397,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worthy i61397,Worthy,Paul Wilbur,,missing_chords
worthy is the lamb i106311,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worthy is the lamb i106311,Worthy is the Lamb,Planetshakers,Bm,missing_chords
worthy is the lamb i25615,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worthy is the lamb i25615,Worthy is the Lamb,Darlene Zschech,,missing_chords
worthy o worthy are you lord i1599,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\worthy o worthy are you lord i1599,"Worthy, o worthy are you Lord",,D,missing_author
would that the lord would grant us grace i11179,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\would that the lord would grant us grace i11179,Would that the Lord Would Grant Us Grace,"German, Luther, Martin (1483-1546)",C,missing_chords
written in red i64060,C:\Users\littl\Documents\Codex Projects\worship-song-finder\data\raw\opensong\written in red i64060,Written in red,,F,missing_author
